盈利能力,总资产净利率_平均(含少数股东损益),0.35446,2.128729,1.606434,0.969714,0.307771,2.187823,1.655365,1.079993,0.502546,1.688945,1.120626,0.674065,0.428794,1.53048,1.29394,0.690069,0.239673,2.907538,2.007695,0.976579,0.185188,2.61818,2.193229,1.224015,2.217678,1.151316,0.926976,0.257038,1.656646,0.798482,2.075734,1.171672,0.583408,3.805904,2.546892,1.166208,2.289078,0.791124,1.81782,1.478676,3.792715,0.410142,5.722053,1.672405,7.568096,5.938928,4.407789,-3.99787,12.45651,5.276108,7.2124,2.493333,-2.220216,-1.5061,1.964527,-1.659061,-1.630968
成长能力,归母净利润,196654622.15,1056402621.34,803630274.79,490242163.41,151053533.6,984887290.52,749727139.41,476887177.78,220262674.0,701039062.04,459680551.44,275030597.87,175900260.74,554928246.46,449550295.2,242394910.08,83473301.27,858599660.48,607046300.0,287771732.67,51043300.0,610616529.86,441623600.0,252747191.86,433970302.57,224853188.22,174816400.0,51424150.12,315419298.15,151127989.07,427924568.77,249722280.84,125822900.0,716586155.66,518535914.23,196129167.6,273283091.03,73090000.0,145426328.76,101599655.17,144107864.22,25677742.9,263303920.89,107947395.1,313186881.01,257313320.8,45218849.12,-181302166.07,420466630.38,162727184.91,129079719.1,46418130.62,-28952072.28,-18458652.15,24125781.0,-21369949.5,-21685842.1
成长能力,营业总收入,565476565.81,2528400797.67,2015444286.65,1283977917.15,432325471.0,2417574505.9,1853271166.93,1254751533.16,563953403.09,1926579845.32,1297751548.91,850010555.37,434312309.16,1587858078.75,1194316165.05,758398300.7,308181676.75,2113493479.32,1480219900.0,776714454.1,272184300.0,1657983958.5,1276764700.0,776076646.8,1339618763.5,620639642.4,815247500.0,265751543.94,930567402.63,384226415.5,1101621922.67,512393047.94,277154200.0,1633423521.59,971791610.49,377587907.36,779189943.03,236648000.0,436445716.61,356085056.88,832946543.09,148718798.63,1064579374.16,225123203.88,1127332120.64,407565787.13,583689526.41,-127531718.27,960545302.21,349119479.02,269595627.26,116343717.44,44976178.02,13676831.79,128090070.66,59154439.64,49625407.14
成长能力,净利润,196572303.76,1056217322.2,803502242.23,490182337.7,151064456.39,985146664.41,749722157.65,476875878.13,220260629.68,701098597.97,459907503.6,274990960.29,175891671.89,554936171.51,449346039.82,242218116.44,83339036.49,858630285.27,606791300.0,287590287.56,51000300.0,611422128.96,462444900.0,252527966.19,433857655.53,224725696.83,174965600.0,51418062.45,315411117.79,151127989.07,427924568.77,249722280.84,125822900.0,716586155.66,518535914.23,196129167.6,273283091.03,73090000.0,145426328.76,101599655.17,240333490.6,25677742.9,394417659.67,107947395.1,436903790.81,257313320.8,198821372.82,-181302166.07,420466630.38,162727184.91,129079719.1,46418130.62,-28952072.28,-18458652.15,24125781.0,-21369949.5,-21685842.1
成长能力,扣非净利润,195619345.0,1017066126.85,800690343.69,483819409.8,148806342.17,968898900.0,746875748.1,472608226.65,217130229.0,701745100.0,453390677.06,273281606.22,174184028.54,541675756.26,432143600.0,231683640.65,,841046578.12,,,,613976473.98,,,430334004.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
成长能力,营业总收入增长率,30.798808,4.584193,8.750641,2.329256,-23.340214,25.4853,42.806315,47.615994,29.849739,21.331992,8.660636,12.079701,40.927362,-24.870452,-19.314947,-2.358157,13.225377,27.473698,15.935215,0.082183,,23.765358,,25.044646,64.320499,133.541312,-12.392428,-30.83465,-15.527515,-25.013343,-32.557483,-47.273361,-26.598761,109.630981,310.648562,,78.53078,,22.567827,-57.24995,-21.758155,-33.938929,-5.566482,-44.763959,93.139001,419.579938,-39.233524,-136.529533,256.291128,200.075918,499.418712,750.662779,-64.887069,,116.535008,19.201923,
成长能力,归属母公司净利润增长率,30.188693,7.26127,7.1897,2.800449,-31.421184,40.489645,63.097424,73.394226,25.220208,26.329677,2.253419,13.46385,110.726373,-35.53363,-25.949355,-15.960869,65.533772,40.611925,37.457848,13.857539,,40.70468,,12.405429,148.243472,337.252123,-44.576504,-65.973112,-26.290911,-39.481575,-40.282886,-51.84089,-35.84692,162.213865,609.448507,,87.918579,,43.136636,-29.497494,-45.269381,-76.212725,-15.927538,-58.048267,592.602503,241.925122,-89.245555,-211.414799,225.741823,250.568156,545.839309,351.470856,-220.004704,,212.895825,1.456676,
收益质量,经营活动净现金/销售收入,-3.666548,0.291924,-0.516619,-0.298228,-1.542057,0.171134,-0.866281,-1.83077,-5.231115,-0.345272,-4.291004,-4.673531,-5.266102,0.462281,-3.352113,-2.835539,-8.28413,0.2552,-3.104222,-1.274914,-4.168248,1.47727,-1.815705,0.487488,0.308435,0.156672,-2.204966,3.159442,-0.897835,3.447393,-1.910801,-2.613943,-9.481634,0.14531,,2.31928,2.944903,2.895682,-0.892309,3.68869,-2.137289,,-0.321058,,2.051163,,-0.542667,,1.534233,,3.660546,,2.150065,,,,
收益质量,经营性现金净流量/营业总收入,-3.666548,0.291924,-0.516619,-0.298228,-1.542057,0.171134,-0.866281,-1.83077,-5.231115,-0.345272,-4.291004,-4.673531,-5.266102,0.462281,-3.352113,-2.835539,-8.28413,0.2552,-3.104222,-1.274914,-4.168248,1.47727,-1.815705,0.487488,0.308435,0.156672,-2.204966,3.159442,-0.897835,3.447393,-1.910801,-2.613943,-9.481634,0.14531,,2.31928,2.944903,2.895682,-0.892309,3.68869,-2.137289,,-0.321058,,2.051163,,-0.542667,,1.534233,,3.660546,,2.150065,,,,
收益质量,成本费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收益质量,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收益质量,销售成本率,57.925127,49.594704,51.316484,54.177711,59.332608,52.712525,52.633987,56.04508,53.609629,58.438854,59.493609,62.795402,51.0745,57.500413,53.931379,61.222847,66.212302,48.388648,48.295668,54.26941,79.740785,52.065662,52.668279,59.700337,56.401945,53.783435,73.899079,78.737624,59.728537,50.940436,54.728029,40.677792,43.51177,43.203382,32.056683,32.117957,53.318267,62.765964,61.733242,67.596839,63.139269,75.682336,51.276268,46.485117,46.547646,25.979278,65.584789,,32.668699,30.442893,39.718103,44.430879,163.237003,234.794151,66.858724,135.919096,139.124809
收益质量,经营活动净现金/归属母公司的净利润,-10.543088,0.698693,-1.295642,-0.781081,-4.413472,0.420077,-2.141383,-4.816992,-13.393577,-0.948868,-12.114189,-14.444032,-13.002442,1.326154,-8.906094,-8.892079,-30.215403,0.628189,-7.569326,-3.441075,-22.22685,4.011175,-5.249331,1.496864,0.952108,0.432447,-10.282752,16.32748,-2.648842,8.764621,-4.919046,-5.363424,-20.885504,0.331229,,4.46508,8.396566,9.37553,-2.677952,12.928071,-12.353579,,-1.298091,,7.383267,,-7.004805,,3.504916,,7.645409,,,,,,
收益质量,所得税/利润总额,17.239236,16.610997,17.753627,16.72953,14.094446,13.453536,13.894464,13.526551,15.793892,11.540741,12.490826,13.025617,17.205587,16.642555,,17.575103,18.427645,20.692128,20.697627,19.009427,7.464823,22.160128,22.419599,19.132541,26.007085,22.812683,17.759497,9.426572,15.898174,19.888438,15.149806,18.619686,19.817525,23.010938,21.489132,23.518236,25.625702,19.336326,14.12615,12.848484,22.647101,28.805164,24.047373,10.078714,26.268801,14.631987,21.824796,,35.011639,32.999984,20.593473,28.095405,,,42.724453,,
财务风险,流动比率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务风险,速动比率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务风险,保守速动比率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务风险,资产负债率,66.640193,68.691135,69.205096,70.539556,69.749272,66.191802,68.263181,68.071642,67.767962,67.181889,67.475132,66.761279,66.297061,64.572814,72.387923,67.049363,68.751659,64.000085,66.758571,64.476753,62.471157,56.757592,48.559815,71.408344,72.227756,72.549147,73.724955,77.466559,74.394052,74.007273,74.296812,74.60997,78.060133,77.607006,78.301463,77.964459,77.798032,72.619908,66.740104,65.846368,40.189076,49.545746,18.173728,26.311521,22.161126,15.654674,27.822678,4.528722,22.53018,3.403604,6.860692,7.457097,2.183616,2.115163,5.049222,1.992118,36.057162
财务风险,权益乘数,3.975154,3.677423,3.709552,3.750289,3.697013,3.521159,3.574211,3.528401,3.508424,3.396688,3.394171,3.398386,3.363723,3.316246,3.494469,3.562621,3.609981,3.167295,3.289166,3.263098,3.07586,3.482285,3.15093,4.489712,4.564712,4.651207,4.718609,5.101329,5.01131,5.051836,5.827619,6.079298,6.327842,6.344052,7.061641,6.220998,5.098532,4.217203,3.85617,3.490215,3.387669,3.693707,4.065942,4.302874,4.103248,3.428822,3.645119,4.016992,3.401824,3.694015,2.597266,2.874146,2.030382,1.883352,1.903812,3.042776,6.141274
财务风险,权益乘数(含少数股权的净资产),3.621814,3.803467,3.866611,3.946602,3.846486,3.537592,3.641288,3.55265,3.513287,3.494568,3.491588,3.501567,3.429691,3.280274,,3.75885,3.856264,3.350405,3.592491,3.551833,3.183388,2.95717,2.458535,4.448019,4.504341,4.670068,4.597915,5.353321,4.820132,4.902281,5.205949,5.681646,6.152715,6.505393,7.800789,6.302311,6.129965,4.551485,3.86458,3.84728,2.644429,3.71534,3.15121,4.065342,3.890712,3.283971,2.963915,4.381683,3.712715,4.352,2.894031,3.465198,2.239164,1.935344,1.832814,1.978172,6.141274
财务风险,产权比率,299.538845,280.667054,286.990356,295.000281,284.988631,254.064269,264.446632,255.579734,251.639834,249.772926,249.484776,250.48317,243.27691,228.321191,262.557702,276.312658,286.077127,235.417403,259.66858,255.613054,218.715733,196.057413,146.091923,345.8639,351.586328,368.26235,361.096409,436.957082,382.598906,390.228194,420.594986,468.164653,515.27152,550.539348,680.078984,530.231124,512.99655,355.14856,286.458047,284.728034,193.716244,271.534026,250.882488,306.534247,335.773403,228.397107,237.096917,338.168337,271.271586,335.200023,189.403188,246.519877,123.916444,93.534427,83.281482,97.817234,514.127402
财务风险,现金比率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营运能力,应收账款周转率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营运能力,应收账款周转天数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营运能力,存货周转率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营运能力,存货周转天数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营运能力,总资产周转率,0.010196,0.050958,0.040294,0.0254,0.008808,0.053689,0.040919,0.028416,0.012867,0.046411,0.031621,0.020835,0.010587,0.043904,0.034393,0.021655,0.008755,0.071568,0.048976,0.026375,0.009883,0.070996,0.060552,0.037616,0.068475,0.031796,0.043192,0.013284,0.048876,0.0203,0.053436,0.02404,0.01285,0.086753,0.047731,0.022451,0.065266,0.025614,0.054555,0.051824,0.131447,0.023754,0.154444,0.034877,0.195277,0.094068,0.129401,-0.028121,0.284565,0.113195,0.150638,0.062493,0.03449,0.011159,0.104301,0.045924,0.037322
营运能力,总资产周转天数,8826.377256,7064.628149,6700.650939,7086.451684,10217.98009,6705.192423,6598.285715,6334.305134,6994.55323,7756.732891,8538.504886,8639.024433,8500.352671,8199.6069,7850.249588,8311.787584,10278.990483,5030.16519,5512.885214,6824.605269,9106.207398,5070.651212,4458.910519,4785.094459,5257.386152,5660.971101,8334.835814,13549.218559,7365.494922,8866.753099,6736.981297,7487.212439,7003.38007,4149.676848,3771.09605,4008.579059,5515.834156,7027.210775,6598.789188,6946.530566,2738.731265,,2330.928308,5160.867531,1843.528236,1913.502084,,,1265.085255,1590.174687,2389.834644,2880.294634,10437.686195,16129.947753,3451.518562,7838.919936,9645.596517
营运能力,流动资产周转率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营运能力,流动资产周转天数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营运能力,应付账款周转率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
