选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20161231
财务风险,现金比率,1.512735,1.42256,1.063455,1.105377,1.297374,1.457954,1.529717,1.718498,2.22089,2.055311,2.424169,2.795566,4.779778,4.650627,3.538671,3.332721,4.745969,4.165909,3.936981,4.09584,7.453519,7.319319,4.454257,5.289744,13.79105,2.389439,1.885503,1.192795,,0.786303,,0.367673,0.883072
营运能力,应收账款周转率,4.156013,17.341497,13.834865,7.163636,4.121035,18.196344,25.165756,13.574074,7.831774,28.740768,22.046663,14.735184,4.760535,29.275784,30.10717,16.357974,11.164106,44.70794,36.944878,17.603263,11.126348,27.088617,21.504772,9.750357,3.836166,14.489025,10.673789,5.143641,,8.015725,,4.445251,1.479518
营运能力,应收账款周转天数,21.655366,20.759452,19.51591,25.126903,21.839173,19.784192,10.728865,13.260572,11.491648,12.525761,12.246751,12.215659,18.905438,12.296852,8.967963,11.003807,8.061549,8.05226,7.308184,10.225376,8.088907,13.289714,12.555352,18.460861,23.460923,24.846391,25.295608,34.994662,,44.911718,,80.985287,243.322485
营运能力,存货周转率,0.816643,5.199945,2.608604,1.89668,0.916761,4.925548,2.442303,1.962909,0.887782,4.787833,3.217057,2.271684,0.849499,5.217319,2.74917,2.016521,1.11989,6.202803,3.868925,2.530333,1.618242,6.508674,3.484299,2.910376,1.184321,9.354192,6.264114,4.88109,,13.15937,,23.220541,6.44015
营运能力,存货周转天数,110.207216,69.231497,103.503613,94.902631,98.171659,73.088312,110.551383,91.70061,101.376139,75.190592,83.927636,79.23637,105.944795,69.000952,98.211449,89.262638,80.365002,58.038274,69.786817,71.136873,55.615896,55.310803,77.490477,61.847668,75.992864,38.485415,43.102658,36.877003,,27.356932,,15.503514,55.899318
营运能力,总资产周转率,0.215325,1.006336,0.656213,0.428772,0.190764,0.749792,0.450477,0.291105,0.127568,0.686544,0.474077,0.292376,0.106282,0.642303,0.43022,0.288693,0.137509,0.661222,0.443583,0.277284,0.138403,0.923509,0.618299,0.392183,0.146591,2.595164,1.912288,1.332615,,3.243403,,2.58484,0.700784
营运能力,总资产周转天数,417.971255,357.733233,411.451226,419.803333,471.785509,480.132899,599.364021,618.333571,705.500998,524.365445,569.526908,615.643576,846.803325,560.482659,627.584434,623.498402,654.500412,544.445972,608.678598,649.153206,650.274315,389.817197,436.68177,458.968861,613.950821,138.719544,141.192049,135.072727,,110.994499,,139.273588,513.70991
营运能力,流动资产周转率,0.279927,1.393561,0.90959,0.590267,0.275593,1.15691,0.721403,0.462402,0.21321,1.069525,0.749094,0.463071,0.165025,0.960275,0.658983,0.436567,0.205356,0.929701,0.616647,0.369163,0.183506,1.15211,0.825518,0.491972,0.159185,2.781642,2.027757,1.409616,,3.438434,,2.697624,0.732516
营运能力,流动资产周转天数,321.512362,258.330922,296.836872,304.946395,326.567974,311.173604,374.270345,389.27106,422.1171,336.597983,360.435336,388.70861,545.369747,374.892513,409.72166,412.307024,438.261613,387.220945,437.851338,487.588382,490.445752,312.469902,327.06701,365.874454,565.379762,129.419924,133.152024,127.69429,,104.698799,,133.450763,491.456727
营运能力,应付账款周转率,1.040613,4.156809,3.178428,1.915113,0.973735,3.014678,2.014286,1.293083,0.545015,3.745228,2.484376,1.623065,0.795326,4.555848,3.319306,2.173004,1.047525,5.418388,3.860775,2.446611,1.255603,6.949303,3.611004,2.231017,1.118098,7.888457,4.722966,2.671189,,7.036767,,4.725229,1.611933
