datetime,num_stocks,num_long,num_short,long_return,short_return,long_turnover,short_turnover,daily_return,transaction_cost,net_return,cumulative_pnl,drawdown,factor
2023-11-01,5302,1061,1061,-0.007867651,-0.013562414,0.7594339622641509,0.709433962264151,0.005694763,0.0011016509433962264,0.004593111860217913,-0.8668779926041585,-0.8850031592993006,intraday_ret
2023-11-02,5303,1157,1061,0.003621667,0.024096634,0.704052780395853,0.6823751178133837,-0.020474967,0.0010398209236569275,-0.02151478753909539,-0.8697420843100581,-0.8878672510052001,intraday_ret
2023-11-03,5299,1060,1060,0.028311275,0.014761867,0.8712186689714779,0.8784165881244109,0.013549408,0.0013122264428219166,0.012237181501261298,-0.8681480945537842,-0.8862732612489262,intraday_ret
2023-11-06,5299,1060,1060,0.011403418,0.003576106,0.6566037735849057,0.7037735849056603,0.007827312,0.0010202830188679247,0.00680702873535876,-0.8672505748446,-0.8853757415397421,intraday_ret
2023-11-07,5302,1061,1061,0.0042122803,0.0032978503,0.6735849056603773,0.7716981132075471,0.00091443,0.0010839622641509433,-0.00016953225122448394,-0.8672730801534954,-0.8853982468486374,intraday_ret
2023-11-08,5303,1061,1062,-0.011585036,-0.007211272,0.7313854853911405,0.8105560791705938,-0.004373764,0.0011564561734213007,-0.005530220326991238,-0.8680070892635694,-0.8861322559587115,intraday_ret
2023-11-09,5303,1061,1061,-0.00562443,-0.0021098668,0.7917059377945335,0.7777777777777778,-0.003514563,0.0011771127866792334,-0.00469167575298127,-0.8686263572024369,-0.8867515238975789,intraday_ret
2023-11-10,5304,1061,1061,0.008667731,0.0124849165,0.7869934024505184,0.7370405278039585,-0.0038171858,0.0011430254476908577,-0.00496021120723523,-0.8692779982177767,-0.8874031649129188,intraday_ret
2023-11-13,5307,1062,1062,0.009462177,0.0055561406,0.7775683317624882,0.8143261074458058,0.0039060363,0.0011939208294062206,0.002712115432062905,-0.868923465059433,-0.887048631754575,intraday_ret
2023-11-14,5306,1062,1062,0.0028022516,0.008197181,0.7024482109227872,0.795668549905838,-0.005394929,0.001123587570621469,-0.006518516659273603,-0.8697778896360829,-0.887903056331225,intraday_ret
2023-11-15,5304,1061,1061,-0.011678322,-0.006728718,0.783427495291902,0.8785310734463276,-0.004949604,0.0012464689265536723,-0.00619607308763737,-0.8705847553495242,-0.8887099220446663,intraday_ret
2023-11-16,5306,1062,1062,0.0072789034,0.010217657,0.7869934024505184,0.7917059377945335,-0.002938754,0.001184024505183789,-0.004122778430447671,-0.8711183057287403,-0.8892434724238824,intraday_ret
